times,workers
0.008949041366577148,5
0.008977890014648438,5
0.010944366455078125,5
0.007951736450195312,5
0.008946657180786133,5
0.007977724075317383,5
0.00797891616821289,5
0.007951736450195312,5
0.008948564529418945,5
0.008946657180786133,5
0.008976221084594727,5
0.00894927978515625,5
0.00894784927368164,5
0.00994729995727539,5
0.008948087692260742,5
0.008975744247436523,5
0.008973836898803711,5
0.00894927978515625,5
0.008976221084594727,5
0.007951736450195312,5
0.008946657180786133,5
0.008976459503173828,5
0.007954120635986328,5
0.38796210289001465,6
0.011967182159423828,6
0.008946418762207031,6
0.008976936340332031,6
0.008948564529418945,6
0.007951498031616211,6
0.009945869445800781,6
0.008975028991699219,6
0.008947134017944336,6
0.008952140808105469,6
0.008946895599365234,6
0.008953094482421875,6
0.008945941925048828,6
0.009945392608642578,6
0.008976936340332031,6
0.007977724075317383,6
0.008977174758911133,6
0.007977962493896484,6
0.008975744247436523,6
0.008492231369018555,6
0.009973764419555664,6
0.00797891616821289,6
0.008948326110839844,6
0.00894474983215332,6
0.008948564529418945,6
0.008947610855102539,6
0.008976221084594727,6
0.008944988250732422,6
0.008945703506469727,6
0.008947372436523438,6
0.00894784927368164,6
0.00897669792175293,6
0.008949518203735352,6
0.008977413177490234,6
0.009960412979125977,6
0.008948326110839844,6
0.008621454238891602,6
0.009946346282958984,6
0.008338689804077148,6
0.009973526000976562,6
0.008976459503173828,6
0.008948564529418945,6
0.008948087692260742,6
0.009740114212036133,6
0.008947372436523438,6
0.00894474983215332,6
0.00795292854309082,6
0.008976936340332031,6
0.008970022201538086,6
0.008953571319580078,6
0.5475366115570068,7
0.010970354080200195,7
0.008974313735961914,7
0.008944511413574219,7
0.008946895599365234,7
0.008948326110839844,7
0.008944511413574219,7
0.008975505828857422,7
0.008975744247436523,7
0.007955074310302734,7
0.009425878524780273,7
0.008945226669311523,7
0.007950544357299805,7
0.009184122085571289,7
0.008948802947998047,7
0.00845789909362793,7
0.008948087692260742,7
0.008946418762207031,7
0.008948802947998047,7
0.008975744247436523,7
0.00894784927368164,7
0.00894927978515625,7
0.00994563102722168,7
0.008976221084594727,7
0.008948802947998047,7
0.007947206497192383,7
0.008948326110839844,7
0.008954524993896484,7
0.008975982666015625,7
0.008975028991699219,7
0.00996708869934082,7
0.009973764419555664,7
0.008974552154541016,7
0.008945703506469727,7
0.008976936340332031,7
0.008947372436523438,7
0.00894927978515625,7
0.007978439331054688,7
0.008975982666015625,7
0.00894927978515625,7
0.009979009628295898,7
0.010941743850708008,7
0.008948326110839844,7
0.008943557739257812,7
0.008977174758911133,7
0.008946418762207031,7
0.008946895599365234,7
0.008977413177490234,7
0.007979631423950195,7
0.0101318359375,7
0.6038060188293457,8
0.016002178192138672,8
0.009333610534667969,8
0.008948326110839844,8
0.009974002838134766,8
0.008977174758911133,8
0.008976936340332031,8
0.009946346282958984,8
0.00894618034362793,8
0.008948564529418945,8
0.00894784927368164,8
0.008948564529418945,8
0.009974956512451172,8
0.008950948715209961,8
0.008947610855102539,8
0.008948564529418945,8
0.008948087692260742,8
0.009948253631591797,8
0.009028434753417969,8
0.007978200912475586,8
0.00891733169555664,8
0.009974002838134766,8
0.008947134017944336,8
0.00897669792175293,8
0.008431196212768555,8
0.009973764419555664,8
0.008976459503173828,8
0.008948564529418945,8
0.009946584701538086,8
0.008902311325073242,8
0.008949518203735352,8
0.008948564529418945,8
0.008975982666015625,8
0.008948564529418945,8
0.008947372436523438,8
0.00894784927368164,8
0.008976221084594727,8
0.009944915771484375,8
0.009944438934326172,8
0.009974241256713867,8
0.009973287582397461,8
0.008948802947998047,8
0.009945392608642578,8
0.00994563102722168,8
0.009005069732666016,8
0.008977413177490234,8
0.008948326110839844,8
0.009945869445800781,8
0.008948802947998047,8
0.008949041366577148,8
0.4118976593017578,9
0.026926517486572266,9
0.011968612670898438,9
0.008946895599365234,9
0.008942842483520508,9
0.008977174758911133,9
0.008948564529418945,9
0.008977174758911133,9
0.008976936340332031,9
0.008948087692260742,9
0.00997304916381836,9
0.00997304916381836,9
0.009946584701538086,9
0.008976459503173828,9
0.008975982666015625,9
0.008976936340332031,9
0.009974002838134766,9
0.008977174758911133,9
0.008948564529418945,9
0.00897669792175293,9
0.008950471878051758,9
0.008976936340332031,9
0.00997304916381836,9
0.009943485260009766,9
0.008976936340332031,9
0.008976459503173828,9
0.009946346282958984,9
0.009003400802612305,9
0.009946584701538086,9
0.009947061538696289,9
0.008977174758911133,9
0.009943008422851562,9
0.009974002838134766,9
0.009974002838134766,9
0.010970830917358398,9
0.008949041366577148,9
0.008948564529418945,9
0.008950233459472656,9
0.008976459503173828,9
0.009945392608642578,9
0.009502649307250977,9
0.00997304916381836,9
0.008949041366577148,9
0.008976221084594727,9
0.009945392608642578,9
0.008976459503173828,9
0.00997304916381836,9
0.009974241256713867,9
0.00897669792175293,9
0.009973287582397461,9
0.7502858638763428,10
0.014496326446533203,10
0.009994268417358398,10
0.009973526000976562,10
0.010001420974731445,10
0.008369922637939453,10
0.00894784927368164,10
0.008945226669311523,10
0.009964942932128906,10
0.009945869445800781,10
0.008951187133789062,10
0.009943485260009766,10
0.008975744247436523,10
0.010000944137573242,10
0.009945869445800781,10
0.008948564529418945,10
0.008949041366577148,10
0.009947776794433594,10
0.008948326110839844,10
0.008948564529418945,10
0.009357929229736328,10
0.009946346282958984,10
0.008975744247436523,10
0.008976459503173828,10
0.009973526000976562,10
0.010092020034790039,10
0.008948802947998047,10
0.008948326110839844,10
0.008975744247436523,10
0.012965679168701172,10
0.008976221084594727,10
0.008976936340332031,10
0.009689569473266602,10
0.009943246841430664,10
0.008945941925048828,10
0.008975505828857422,10
0.008977174758911133,10
0.008976936340332031,10
0.009997129440307617,10
0.008976936340332031,10
0.009947061538696289,10
0.008948564529418945,10
0.009040355682373047,10
0.008947610855102539,10
0.008976936340332031,10
0.00897669792175293,10
0.010942697525024414,10
0.009945869445800781,10
0.008975028991699219,10
0.008975744247436523,10
0.6877236366271973,11
0.014975547790527344,11
0.01999354362487793,11
0.010501861572265625,11
0.008977651596069336,11
0.008947134017944336,11
0.009942054748535156,11
0.009974479675292969,11
0.008975505828857422,11
0.009945869445800781,11
0.008948564529418945,11
0.008947610855102539,11
0.008948326110839844,11
0.009946346282958984,11
0.009946584701538086,11
0.00897669792175293,11
0.009946107864379883,11
0.009946346282958984,11
0.009974002838134766,11
0.008949041366577148,11
0.009946346282958984,11
0.009946107864379883,11
0.009483814239501953,11
0.009369611740112305,11
0.008948326110839844,11
0.009946107864379883,11
0.008945941925048828,11
0.008948802947998047,11
0.008974552154541016,11
0.00994563102722168,11
0.008977651596069336,11
0.009974002838134766,11
0.008954286575317383,11
0.009974002838134766,11
0.008948564529418945,11
0.008949041366577148,11
0.009947776794433594,11
0.008975982666015625,11
0.008948564529418945,11
0.008974075317382812,11
0.007950544357299805,11
0.008976221084594727,11
0.008974790573120117,11
0.008975982666015625,11
0.008948564529418945,11
0.008975982666015625,11
0.009323596954345703,11
0.008948087692260742,11
0.009541988372802734,11
0.009945869445800781,11
0.6033859252929688,12
0.01495981216430664,12
0.016021013259887695,12
0.008971929550170898,12
0.010000467300415039,12
0.009946346282958984,12
0.008976221084594727,12
0.009946107864379883,12
0.009946346282958984,12
0.008946657180786133,12
0.00994110107421875,12
0.008948564529418945,12
0.009974479675292969,12
0.00897669792175293,12
0.008947372436523438,12
0.008949756622314453,12
0.008975744247436523,12
0.01000213623046875,12
0.009974241256713867,12
0.008947372436523438,12
0.009454488754272461,12
0.008945226669311523,12
0.009972095489501953,12
0.00894927978515625,12
0.008913278579711914,12
0.009999990463256836,12
0.009945154190063477,12
0.008945703506469727,12
0.008974790573120117,12
0.009946584701538086,12
0.007977485656738281,12
0.009943723678588867,12
0.009943008422851562,12
0.009946584701538086,12
0.008975982666015625,12
0.008976459503173828,12
0.009946346282958984,12
0.008952856063842773,12
0.008975982666015625,12
0.008595943450927734,12
0.008975505828857422,12
0.008975982666015625,12
0.009946107864379883,12
0.009944915771484375,12
0.009946823120117188,12
0.008948564529418945,12
0.008947610855102539,12
0.009944438934326172,12
0.00894618034362793,12
0.009944438934326172,12
0.7539842128753662,13
0.010967731475830078,13
0.014957427978515625,13
0.012964248657226562,13
0.011966466903686523,13
0.009945869445800781,13
0.009974002838134766,13
0.009976863861083984,13
0.008949041366577148,13
0.01047968864440918,13
0.009946107864379883,13
0.009945869445800781,13
0.009973287582397461,13
0.009945869445800781,13
0.00994253158569336,13
0.009974479675292969,13
0.00894927978515625,13
0.013938426971435547,13
0.008948326110839844,13
0.008975982666015625,13
0.010096073150634766,13
0.008976221084594727,13
0.009953022003173828,13
0.008945465087890625,13
0.009973526000976562,13
0.008975982666015625,13
0.009974479675292969,13
0.00897669792175293,13
0.009972572326660156,13
0.008976459503173828,13
0.008977413177490234,13
0.011969327926635742,13
0.009973526000976562,13
0.008949041366577148,13
0.013936281204223633,13
0.008976936340332031,13
0.009403705596923828,13
0.009974002838134766,13
0.008976221084594727,13
0.009958267211914062,13
0.008948564529418945,13
0.009973526000976562,13
0.009973764419555664,13
0.009138345718383789,13
0.00894927978515625,13
0.009946584701538086,13
0.008948564529418945,13
0.009946823120117188,13
0.009973287582397461,13
0.009944677352905273,13
0.6263248920440674,14
0.026489734649658203,14
0.013494253158569336,14
0.014980792999267578,14
0.017000436782836914,14
0.011993408203125,14
0.008976221084594727,14
0.009973287582397461,14
0.008976221084594727,14
0.00994420051574707,14
0.008946895599365234,14
0.00897526741027832,14
0.009946823120117188,14
0.008974075317382812,14
0.008949518203735352,14
0.008975982666015625,14
0.008948564529418945,14
0.012938976287841797,14
0.009974002838134766,14
0.008948326110839844,14
0.00998067855834961,14
0.009974956512451172,14
0.008974552154541016,14
0.009946346282958984,14
0.009162664413452148,14
0.009998083114624023,14
0.00994729995727539,14
0.010944366455078125,14
0.008948326110839844,14
0.009945154190063477,14
0.009974241256713867,14
0.008949518203735352,14
0.009946823120117188,14
0.008948564529418945,14
0.009972572326660156,14
0.009946107864379883,14
0.008948802947998047,14
0.008949518203735352,14
0.00894474983215332,14
0.008974790573120117,14
0.008976221084594727,14
0.008944034576416016,14
0.009946107864379883,14
0.009949922561645508,14
0.010001420974731445,14
0.00994563102722168,14
0.009973287582397461,14
0.009973764419555664,14
0.009459972381591797,14
0.009945154190063477,14
1.0302441120147705,15
0.01296544075012207,15
0.010508537292480469,15
0.0129852294921875,15
0.009481191635131836,15
0.01000070571899414,15
0.009973526000976562,15
0.009974479675292969,15
0.009973526000976562,15
0.009943246841430664,15
0.008947610855102539,15
0.011966943740844727,15
0.010166168212890625,15
0.008945941925048828,15
0.009946346282958984,15
0.009946346282958984,15
0.00897669792175293,15
0.008975982666015625,15
0.009973287582397461,15
0.008949041366577148,15
0.009973526000976562,15
0.00891733169555664,15
0.008975744247436523,15
0.008946895599365234,15
0.008975744247436523,15
0.008948087692260742,15
0.009003400802612305,15
0.01030278205871582,15
0.008947372436523438,15
0.010969877243041992,15
0.008951902389526367,15
0.008976936340332031,15
0.009944677352905273,15
0.00994253158569336,15
0.009973526000976562,15
0.009948015213012695,15
0.00895237922668457,15
0.009970664978027344,15
0.008945226669311523,15
0.009946107864379883,15
0.008976221084594727,15
0.008948802947998047,15
0.008976221084594727,15
0.009974241256713867,15
0.009973526000976562,15
0.00954747200012207,15
0.011983871459960938,15
0.008975744247436523,15
0.008945226669311523,15
0.009975194931030273,15
0.7819099426269531,16
0.014504671096801758,16
0.010981321334838867,16
0.0099945068359375,16
0.012505531311035156,16
0.009975433349609375,16
0.009944915771484375,16
0.00897669792175293,16
0.008947372436523438,16
0.009952306747436523,16
0.00899195671081543,16
0.009947776794433594,16
0.010000467300415039,16
0.00894927978515625,16
0.008948564529418945,16
0.008948802947998047,16
0.008975505828857422,16
0.008977651596069336,16
0.00994729995727539,16
0.008976221084594727,16
0.00897669792175293,16
0.009455442428588867,16
0.009946584701538086,16
0.008976221084594727,16
0.009972333908081055,16
0.00894927978515625,16
0.00994420051574707,16
0.00897669792175293,16
0.00894927978515625,16
0.010969400405883789,16
0.010000944137573242,16
0.00894927978515625,16
0.008948326110839844,16
0.008976459503173828,16
0.008975028991699219,16
0.009964227676391602,16
0.00894927978515625,16
0.008946418762207031,16
0.009945392608642578,16
0.009946823120117188,16
0.00994729995727539,16
0.009944677352905273,16
0.009950876235961914,16
0.008948802947998047,16
0.008974790573120117,16
0.009403228759765625,16
0.007951974868774414,16
0.008948326110839844,16
0.008977413177490234,16
0.008975982666015625,16
0.5964055061340332,17
0.01349020004272461,17
0.016495227813720703,17
0.0219879150390625,17
0.013979673385620117,17
0.0109710693359375,17
0.008947610855102539,17
0.009975194931030273,17
0.010971546173095703,17
0.008942842483520508,17
0.00894784927368164,17
0.00897669792175293,17
0.00894784927368164,17
0.016955137252807617,17
0.008975744247436523,17
0.008948564529418945,17
0.009945869445800781,17
0.00897669792175293,17
0.008975982666015625,17
0.00994729995727539,17
0.008960247039794922,17
0.009971857070922852,17
0.008948564529418945,17
0.00995016098022461,17
0.009974241256713867,17
0.008949041366577148,17
0.009943485260009766,17
0.008949041366577148,17
0.009974241256713867,17
0.009973764419555664,17
0.008975982666015625,17
0.008975982666015625,17
0.009976387023925781,17
0.008946895599365234,17
0.008948564529418945,17
0.009946346282958984,17
0.008948326110839844,17
0.009973526000976562,17
0.009945392608642578,17
0.00897669792175293,17
0.009973764419555664,17
0.009944915771484375,17
0.00994420051574707,17
0.008946418762207031,17
0.008948802947998047,17
0.009973526000976562,17
0.008975505828857422,17
0.009972333908081055,17
0.00897669792175293,17
0.008974552154541016,17
0.7934715747833252,18
0.02697157859802246,18
0.01697063446044922,18
0.013985157012939453,18
0.014959096908569336,18
0.01298975944519043,18
0.008975744247436523,18
0.009946346282958984,18
0.00994563102722168,18
0.008977413177490234,18
0.009974241256713867,18
0.008974552154541016,18
0.008949041366577148,18
0.009002685546875,18
0.009469747543334961,18
0.009973526000976562,18
0.009946584701538086,18
0.008948564529418945,18
0.009973764419555664,18
0.008946895599365234,18
0.008976459503173828,18
0.00994729995727539,18
0.009946584701538086,18
0.009943485260009766,18
0.009974479675292969,18
0.008947372436523438,18
0.009946823120117188,18
0.008948087692260742,18
0.008975028991699219,18
0.008976459503173828,18
0.009946584701538086,18
0.008949518203735352,18
0.009455204010009766,18
0.00894927978515625,18
0.009943246841430664,18
0.010943889617919922,18
0.008948564529418945,18
0.009974002838134766,18
0.008947134017944336,18
0.009974002838134766,18
0.009974241256713867,18
0.008948087692260742,18
0.00897526741027832,18
0.009946823120117188,18
0.00897526741027832,18
0.009610176086425781,18
0.008976221084594727,18
0.00897526741027832,18
0.009946346282958984,18
0.009433746337890625,18
0.33809542655944824,19
0.010989189147949219,19
0.015012502670288086,19
0.012989282608032227,19
0.0209958553314209,19
0.01896834373474121,19
0.01396036148071289,19
0.013993978500366211,19
0.01198720932006836,19
0.009997129440307617,19
0.009971857070922852,19
0.008975982666015625,19
0.008976459503173828,19
0.009971141815185547,19
0.009974479675292969,19
0.009973526000976562,19
0.01033329963684082,19
0.008976936340332031,19
0.009945869445800781,19
0.008947372436523438,19
0.009945392608642578,19
0.00894784927368164,19
0.008975744247436523,19
0.008948802947998047,19
0.008837461471557617,19
0.00997304916381836,19
0.00994420051574707,19
0.008946657180786133,19
0.008976936340332031,19
0.00894618034362793,19
0.008948802947998047,19
0.010001182556152344,19
0.009973764419555664,19
0.008948802947998047,19
0.009945869445800781,19
0.008973836898803711,19
0.009946346282958984,19
0.009974002838134766,19
0.00994563102722168,19
0.008946418762207031,19
0.00994420051574707,19
0.008949041366577148,19
0.00997304916381836,19
0.008948326110839844,19
0.00894927978515625,19
0.008947372436523438,19
0.009944438934326172,19
0.008949518203735352,19
0.009973764419555664,19
0.00994563102722168,19
0.7987303733825684,20
0.016954898834228516,20
0.013961076736450195,20
0.01894855499267578,20
0.011966943740844727,20
0.012965202331542969,20
0.011968374252319336,20
0.009945392608642578,20
0.008976459503173828,20
0.009944915771484375,20
0.008949756622314453,20
0.008948802947998047,20
0.009974002838134766,20
0.008950233459472656,20
0.009943962097167969,20
0.009945869445800781,20
0.008948802947998047,20
0.009943246841430664,20
0.009946823120117188,20
0.009944915771484375,20
0.009944677352905273,20
0.00994563102722168,20
0.008948087692260742,20
0.008976221084594727,20
0.00994563102722168,20
0.008949756622314453,20
0.008948326110839844,20
0.008975028991699219,20
0.009945392608642578,20
0.009947061538696289,20
0.008976459503173828,20
0.009973526000976562,20
0.008944272994995117,20
0.008949041366577148,20
0.009942293167114258,20
0.009947061538696289,20
0.009829044342041016,20
0.009972810745239258,20
0.008948087692260742,20
0.009973764419555664,20
0.009943246841430664,20
0.00894784927368164,20
0.008975505828857422,20
0.008975028991699219,20
0.009947538375854492,20
0.009944915771484375,20
0.00896310806274414,20
0.010000944137573242,20
0.008948564529418945,20
0.009947061538696289,20
0.7668435573577881,21
0.016001462936401367,21
0.013961553573608398,21
0.012984752655029297,21
0.015002727508544922,21
0.011968135833740234,21
0.010970592498779297,21
0.010970592498779297,21
0.009675264358520508,21
0.009972810745239258,21
0.009946823120117188,21
0.008948802947998047,21
0.00994420051574707,21
0.009946584701538086,21
0.009944915771484375,21
0.008948087692260742,21
0.008948564529418945,21
0.008975982666015625,21
0.009973287582397461,21
0.008949041366577148,21
0.00897669792175293,21
0.008948564529418945,21
0.00997304916381836,21
0.01000070571899414,21
0.008949041366577148,21
0.008976936340332031,21
0.009487390518188477,21
0.008975982666015625,21
0.009973764419555664,21
0.00994563102722168,21
0.00928497314453125,21
0.010006904602050781,21
0.008951902389526367,21
0.009973287582397461,21
0.009946584701538086,21
0.008976221084594727,21
0.00894784927368164,21
0.008976936340332031,21
0.00997304916381836,21
0.009945392608642578,21
0.00995016098022461,21
0.008975744247436523,21
0.00997471809387207,21
0.008976221084594727,21
0.010001182556152344,21
0.009946107864379883,21
0.009946584701538086,21
0.009946823120117188,21
0.009945869445800781,21
0.01000070571899414,21
0.7322149276733398,22
0.01198887825012207,22
0.013989925384521484,22
0.016979455947875977,22
0.03998541831970215,22
0.01498103141784668,22
0.018993616104125977,22
0.009973526000976562,22
0.009973764419555664,22
0.009973287582397461,22
0.009945869445800781,22
0.008946895599365234,22
0.009951114654541016,22
0.008948802947998047,22
0.00994563102722168,22
0.009974002838134766,22
0.008975982666015625,22
0.008946895599365234,22
0.009943723678588867,22
0.012937307357788086,22
0.008946418762207031,22
0.009947061538696289,22
0.009947061538696289,22
0.00997161865234375,22
0.008976936340332031,22
0.009947061538696289,22
0.009944438934326172,22
0.009308576583862305,22
0.008951663970947266,22
0.00895237922668457,22
0.009946107864379883,22
0.009974479675292969,22
0.009946823120117188,22
0.009946823120117188,22
0.009973526000976562,22
0.008975982666015625,22
0.009973526000976562,22
0.009973764419555664,22
0.008975982666015625,22
0.009946107864379883,22
0.008975744247436523,22
0.009947538375854492,22
0.009947538375854492,22
0.009975194931030273,22
0.012937068939208984,22
0.009946107864379883,22
0.009946107864379883,22
0.00897526741027832,22
0.009973764419555664,22
0.008946895599365234,22
0.7263624668121338,23
0.01099538803100586,23
0.013982057571411133,23
0.01099395751953125,23
0.012964963912963867,23
0.014980316162109375,23
0.01598381996154785,23
0.014986038208007812,23
0.013986825942993164,23
0.009993791580200195,23
0.00994420051574707,23
0.009946346282958984,23
0.00894784927368164,23
0.009973526000976562,23
0.009973764419555664,23
0.009973526000976562,23
0.008976936340332031,23
0.00994563102722168,23
0.00911259651184082,23
0.009627580642700195,23
0.009948015213012695,23
0.008974313735961914,23
0.009947061538696289,23
0.009973764419555664,23
0.009451866149902344,23
0.009946107864379883,23
0.008947372436523438,23
0.009972572326660156,23
0.00900578498840332,23
0.009946107864379883,23
0.012965917587280273,23
0.008948564529418945,23
0.00894784927368164,23
0.00894784927368164,23
0.009946584701538086,23
0.00897526741027832,23
0.00894784927368164,23
0.009973764419555664,23
0.008949518203735352,23
0.00997471809387207,23
0.009943962097167969,23
0.009974241256713867,23
0.009946107864379883,23
0.009942770004272461,23
0.008949041366577148,23
0.008947372436523438,23
0.008949041366577148,23
0.009945869445800781,23
0.009974241256713867,23
0.009946107864379883,23
0.3439803123474121,24
0.015008211135864258,24
0.010992050170898438,24
0.008484363555908203,24
0.012964487075805664,24
0.015004634857177734,24
0.014960289001464844,24
0.01795029640197754,24
0.012963294982910156,24
0.011476516723632812,24
0.009943723678588867,24
0.010997533798217773,24
0.009972810745239258,24
0.00994563102722168,24
0.0109710693359375,24
0.008963584899902344,24
0.009974956512451172,24
0.010944128036499023,24
0.010003328323364258,24
0.009973764419555664,24
0.009946107864379883,24
0.008975505828857422,24
0.009944438934326172,24
0.010972023010253906,24
0.009974241256713867,24
0.008976221084594727,24
0.008949041366577148,24
0.009943008422851562,24
0.009974241256713867,24
0.009973764419555664,24
0.009968042373657227,24
0.01021432876586914,24
0.009973764419555664,24
0.009945154190063477,24
0.008976936340332031,24
0.00894927978515625,24
0.008949041366577148,24
0.008948326110839844,24
0.008948564529418945,24
0.009946584701538086,24
0.009944438934326172,24
0.008975028991699219,24
0.008977174758911133,24
0.008948564529418945,24
0.008948802947998047,24
0.009946823120117188,24
0.008948564529418945,24
0.008975744247436523,24
0.008949041366577148,24
0.008946418762207031,24
0.17040133476257324,25
0.016004085540771484,25
0.012964725494384766,25
0.011966943740844727,25
0.01595616340637207,25
0.016953229904174805,25
0.011966705322265625,25
0.012964010238647461,25
0.012964963912963867,25
0.011966466903686523,25
0.00994420051574707,25
0.0109710693359375,25
0.009973764419555664,25
0.009946107864379883,25
0.008976936340332031,25
0.010244607925415039,25
0.009460687637329102,25
0.009949684143066406,25
0.009974002838134766,25
0.008947372436523438,25
0.009972333908081055,25
0.008947134017944336,25
0.008975744247436523,25
0.008975744247436523,25
0.010941028594970703,25
0.008975982666015625,25
0.009973764419555664,25
0.008946418762207031,25
0.009973764419555664,25
0.009974479675292969,25
0.008948087692260742,25
0.008947610855102539,25
0.008947610855102539,25
0.009973287582397461,25
0.009946584701538086,25
0.008975982666015625,25
0.009946107864379883,25
0.009455680847167969,25
0.008976221084594727,25
0.009973764419555664,25
0.008504152297973633,25
0.009973526000976562,25
0.009946823120117188,25
0.009978771209716797,25
0.008948564529418945,25
0.010056018829345703,25
0.009973526000976562,25
0.008944511413574219,25
0.008949518203735352,25
0.009974002838134766,25
0.9724581241607666,26
0.013962745666503906,26
0.008975744247436523,26
0.014478206634521484,26
0.020944595336914062,26
0.012964963912963867,26
0.017952442169189453,26
0.013959884643554688,26
0.011968374252319336,26
0.00897669792175293,26
0.009973287582397461,26
0.009974002838134766,26
0.009973526000976562,26
0.009946584701538086,26
0.008948564529418945,26
0.009973526000976562,26
0.009943246841430664,26
0.009482622146606445,26
0.008948802947998047,26
0.009944438934326172,26
0.008950471878051758,26
0.008949041366577148,26
